episode,cumulativeReward,course,flag_get
7561,484.0,6-4,False
7562,775.0,8-3,False
7563,226.0,1-3,False
7564,230.0,1-3,False
7565,1161.0,7-2,False
7566,350.0,5-3,False
7567,378.0,5-2,False
7568,210.0,5-1,False
7569,215.0,3-4,False
7570,468.0,2-3,False
7571,1030.0,1-1,False
7572,244.0,2-4,False
7573,147.0,8-1,False
7574,178.0,8-3,False
7575,307.0,7-3,False
7576,243.0,7-4,False
7577,1142.0,2-2,False
7578,862.0,6-1,False
7579,1989.0,4-1,False
7580,381.0,5-2,False
7581,225.0,5-3,False
7582,1119.0,1-1,False
7583,395.0,4-1,False
7584,136.0,4-2,False
7585,309.0,2-4,False
7586,508.0,5-2,False
7587,568.0,1-2,False
7588,205.0,3-4,False
7589,225.0,6-3,False
7590,330.0,7-3,False
7591,135.0,8-2,False
7592,236.0,1-3,False
7593,461.0,6-1,False
7594,400.0,1-4,False
7595,344.0,1-3,False
7596,170.0,6-4,False
7597,207.0,5-1,False
7598,756.0,8-3,False
7599,227.0,6-3,False
7600,1479.0,2-3,False
7601,271.0,8-1,False
7602,60.0,7-3,False
7603,73.0,4-4,False
7604,457.0,4-3,False
7605,121.0,1-2,False
7606,1039.0,8-3,False
7607,241.0,7-4,False
7608,632.0,1-1,False
7609,229.0,3-3,False
7610,388.0,4-1,False
7611,387.0,5-2,False
7612,231.0,1-1,False
7613,251.0,7-4,False
7614,604.0,1-2,False
7615,316.0,4-3,False
7616,449.0,6-4,False
7617,990.0,2-3,False
7618,725.0,6-2,False
7619,279.0,6-1,False
7620,677.0,3-1,False
7621,419.0,7-2,False
7622,310.0,5-4,False
7623,381.0,6-1,False
7624,346.0,4-3,False
7625,226.0,6-3,False
7626,95.0,5-3,False
7627,376.0,2-3,False
7628,169.0,6-4,False
7629,441.0,2-1,False
7630,386.0,1-2,False
7631,137.0,5-2,False
7632,227.0,5-3,False
7633,86.0,8-4,False
7634,59.0,2-2,False
7635,422.0,6-1,False
7636,75.0,4-4,False
7637,787.0,1-2,False
7638,402.0,4-1,False
7639,325.0,6-2,False
7640,1239.0,2-2,False
7641,936.0,8-2,False
7642,715.0,3-1,False
7643,409.0,2-2,False
7644,227.0,6-3,False
7645,241.0,2-4,False
7646,531.0,7-1,False
7647,308.0,7-4,False
7648,272.0,7-1,False
7649,171.0,6-4,False
7650,120.0,1-2,False
7651,75.0,4-4,False
7652,398.0,1-4,False
7653,227.0,6-3,False
7654,326.0,4-3,False
7655,138.0,4-2,False
7656,242.0,7-4,False
7657,379.0,5-2,False
7658,268.0,5-2,False
7659,303.0,6-3,False
7660,120.0,1-2,False
7661,231.0,1-1,False
7662,115.0,1-2,False
7663,1036.0,8-3,False
7664,484.0,1-4,False
7665,767.0,1-2,False
7666,122.0,1-2,False
7667,371.0,5-1,False
7668,76.0,4-4,False
7669,141.0,4-2,False
7670,306.0,7-1,False
7671,383.0,5-2,False
7672,569.0,1-2,False
7673,258.0,8-1,False
7674,309.0,5-4,False
7675,364.0,8-3,False
7676,259.0,8-1,False
7677,229.0,5-3,False
7678,278.0,6-1,False
7679,308.0,7-3,False
7680,137.0,4-2,False
7681,775.0,6-2,False
7682,246.0,7-4,False
7683,242.0,7-4,False
7684,75.0,4-4,False
7685,239.0,5-4,False
7686,224.0,1-3,False
7687,291.0,3-4,False
7688,198.0,5-1,False
7689,207.0,5-1,False
7690,87.0,8-4,False
7691,291.0,3-4,False
7692,1136.0,1-1,False
7693,447.0,3-1,False
7694,289.0,7-4,False
7695,1136.0,7-2,False
7696,597.0,1-1,False
7697,1021.0,3-2,False
7698,784.0,1-2,False
7699,304.0,6-3,False
7700,184.0,3-4,False
7701,1131.0,2-2,False
7702,282.0,6-4,False
7703,1217.0,7-2,False
7704,326.0,5-3,False
7705,73.0,4-4,False
7706,262.0,6-4,False
7707,119.0,8-4,False
7708,293.0,7-4,False
7709,674.0,1-3,False
7710,575.0,7-1,False
7711,332.0,4-3,False
7712,389.0,3-3,False
7713,286.0,6-1,False
7714,849.0,5-2,False
7715,293.0,3-1,False
7716,617.0,1-1,False
7717,219.0,1-1,False
7718,1144.0,2-2,False
7719,421.0,3-2,False
7720,801.0,2-2,False
7721,211.0,5-3,False
7722,778.0,4-1,False
7723,415.0,5-4,False
7724,233.0,3-3,False
7725,1209.0,3-2,False
7726,322.0,4-3,False
7727,226.0,1-3,False
7728,1226.0,4-1,False
7729,218.0,6-3,False
7730,784.0,2-3,False
7731,239.0,5-3,False
7732,243.0,7-4,False
7733,247.0,3-3,False
7734,274.0,8-2,False
7735,208.0,3-4,False
7736,316.0,5-3,False
7737,702.0,6-2,False
7738,501.0,3-1,False
7739,242.0,2-4,False
7740,501.0,3-1,False
7741,171.0,6-4,False
7742,86.0,8-4,False
7743,135.0,3-2,False
7744,626.0,5-3,False
7745,276.0,3-2,False
7746,222.0,3-3,False
7747,474.0,4-1,False
7748,184.0,8-3,False
7749,477.0,1-4,False
7750,922.0,8-2,False
7751,145.0,8-1,False
7752,276.0,2-4,False
7753,271.0,6-4,False
7754,288.0,6-1,False
7755,120.0,1-2,False
7756,242.0,2-4,False
7757,387.0,1-4,False
7758,419.0,7-2,False
7759,394.0,4-1,False
7760,1081.0,7-2,False
7761,228.0,1-1,False
7762,134.0,3-2,False
7763,289.0,7-1,False
7764,548.0,5-1,False
7765,135.0,3-2,False
7766,219.0,3-3,False
7767,240.0,5-4,False
7768,558.0,2-1,False
7769,396.0,7-3,False
7770,498.0,3-1,False
7771,276.0,8-2,False
7772,790.0,1-2,False
7773,1191.0,4-1,False
7774,243.0,2-4,False
7775,120.0,1-2,False
7776,136.0,3-2,False
7777,567.0,2-2,False
7778,328.0,7-1,False
7779,-37.0,7-2,False
7780,197.0,5-1,False
7781,280.0,3-2,False
7782,352.0,6-2,False
7783,59.0,7-2,False
7784,224.0,5-2,False
7785,268.0,7-3,False
7786,310.0,2-3,False
7787,303.0,4-3,False
7788,1210.0,4-1,False
7789,502.0,3-1,False
7790,292.0,3-4,False
7791,1191.0,4-1,False
7792,232.0,1-1,False
7793,295.0,7-4,False
7794,86.0,8-4,False
7795,273.0,3-1,False
7796,397.0,1-4,False
7797,242.0,5-4,False
7798,267.0,3-1,False
7799,75.0,4-4,False
7800,222.0,8-2,False
7801,275.0,8-2,False
7802,145.0,8-1,False
7803,547.0,5-3,False
7804,566.0,6-1,False
7805,158.0,8-1,False
7806,1120.0,8-4,False
7807,1189.0,7-2,False
7808,516.0,7-3,False
7809,1084.0,2-2,False
7810,574.0,1-2,False
7811,304.0,4-3,False
7812,527.0,5-3,False
7813,237.0,2-4,False
7814,453.0,7-2,False
7815,220.0,6-3,False
7816,494.0,7-3,False
7817,231.0,1-1,False
7818,242.0,2-4,False
7819,136.0,4-2,False
7820,296.0,2-3,False
7821,288.0,6-1,False
7822,325.0,7-1,False
7823,341.0,7-3,False
7824,136.0,3-2,False
7825,356.0,8-3,False
7826,201.0,7-1,False
7827,167.0,6-4,False
7828,243.0,2-1,False
7829,1171.0,7-2,False
7830,654.0,6-2,False
7831,360.0,6-2,False
7832,148.0,4-2,False
7833,355.0,8-3,False
7834,360.0,8-3,False
7835,399.0,4-1,False
7836,676.0,3-1,False
7837,123.0,5-1,False
7838,421.0,2-2,False
7839,322.0,6-2,False
7840,312.0,2-3,False
7841,303.0,4-3,False
7842,240.0,2-1,False
7843,182.0,8-2,False
7844,306.0,7-3,False
7845,587.0,8-2,False
7846,195.0,5-2,False
7847,764.0,8-3,False
7848,219.0,6-3,False
7849,215.0,3-4,False
7850,705.0,7-2,False
7851,78.0,4-4,False
7852,211.0,5-1,False
7853,250.0,3-3,False
7854,274.0,4-1,False
7855,331.0,6-2,False
7856,236.0,1-3,False
7857,172.0,6-4,False
7858,229.0,1-1,False
7859,295.0,7-4,False
7860,241.0,7-4,False
7861,606.0,1-1,False
7862,354.0,7-2,False
7863,44.0,8-4,False
7864,242.0,7-4,False
7865,136.0,3-2,False
7866,680.0,3-1,False
7867,114.0,7-3,False
7868,242.0,7-4,False
7869,301.0,7-3,False
7870,315.0,7-1,False
7871,353.0,5-2,False
7872,171.0,6-4,False
7873,243.0,2-4,False
7874,75.0,4-4,False
7875,227.0,1-3,False
7876,557.0,1-2,False
7877,327.0,3-1,False
7878,908.0,8-3,False
7879,170.0,6-4,False
7880,115.0,8-4,False
7881,200.0,3-4,False
7882,400.0,4-1,False
7883,259.0,2-1,False
7884,304.0,6-3,False
7885,133.0,1-2,False
7886,330.0,6-3,False
7887,794.0,1-1,False
7888,170.0,8-1,False
7889,258.0,5-3,False
7890,576.0,2-3,False
7891,158.0,8-2,False
7892,102.0,7-3,False
7893,118.0,3-2,False
7894,80.0,7-2,False
7895,280.0,6-1,False
7896,158.0,3-2,False
7897,258.0,1-3,False
7898,214.0,3-4,False
7899,284.0,7-4,False
7900,169.0,6-4,False
7901,148.0,6-2,False
7902,387.0,2-1,False
7903,304.0,2-3,False
7904,304.0,4-3,False
7905,242.0,2-4,False
7906,75.0,4-4,False
7907,1013.0,1-1,False
7908,253.0,3-3,False
7909,252.0,1-1,False
7910,258.0,5-3,False
7911,252.0,1-1,False
7912,77.0,4-4,False
7913,59.0,2-2,False
7914,303.0,6-2,False
7915,171.0,6-4,False
7916,241.0,7-4,False
7917,242.0,7-4,False
7918,227.0,1-3,False
7919,295.0,3-4,False
7920,294.0,3-4,False
7921,669.0,3-1,False
7922,243.0,5-4,False
7923,309.0,7-3,False
7924,308.0,2-3,False
7925,393.0,2-1,False
7926,563.0,7-3,False
7927,379.0,5-2,False
7928,313.0,5-4,False
7929,398.0,6-4,False
7930,1130.0,8-3,False
7931,305.0,7-1,False
7932,516.0,5-2,False
7933,166.0,6-4,False
7934,380.0,2-1,False
7935,243.0,5-4,False
7936,273.0,5-4,False
7937,593.0,1-2,False
7938,204.0,4-2,False
7939,570.0,2-1,False
7940,239.0,2-4,False
7941,848.0,3-1,False
7942,1000.0,2-3,False
7943,388.0,5-2,False
7944,145.0,8-1,False
7945,216.0,3-4,False
7946,75.0,4-4,False
7947,310.0,2-4,False
7948,433.0,6-1,False
7949,226.0,5-3,False
7950,328.0,4-3,False
7951,265.0,8-1,False
7952,212.0,3-4,False
7953,283.0,8-2,False
7954,1149.0,3-2,False
7955,281.0,7-4,False
7956,811.0,7-3,False
7957,243.0,5-4,False
7958,261.0,6-4,False
7959,372.0,5-1,False
7960,272.0,8-1,False
7961,398.0,6-3,False
7962,341.0,6-3,False
7963,278.0,7-4,False
7964,1137.0,7-2,False
7965,275.0,8-2,False
7966,628.0,1-3,False
7967,352.0,3-3,False
7968,408.0,6-3,False
7969,280.0,3-4,False
7970,329.0,2-3,False
7971,119.0,1-2,False
7972,448.0,6-2,False
7973,288.0,3-2,False
7974,587.0,1-2,False
7975,251.0,5-3,False
7976,1027.0,7-3,False
7977,1253.0,7-3,False
7978,226.0,1-3,False
7979,214.0,3-4,False
7980,330.0,4-3,False
7981,140.0,5-1,False
7982,134.0,5-1,False
7983,518.0,4-3,False
7984,108.0,8-4,False
7985,74.0,4-4,False
7986,140.0,4-2,False
7987,632.0,1-1,False
7988,227.0,3-3,False
7989,116.0,8-4,False
7990,110.0,8-4,False
7991,363.0,3-4,False
7992,772.0,8-3,False
7993,393.0,1-4,False
7994,77.0,4-4,False
7995,1004.0,2-3,False
7996,1138.0,7-2,False
7997,346.0,6-2,False
7998,86.0,8-4,False
7999,242.0,2-4,False
8000,227.0,3-3,False
8001,171.0,6-4,False
8002,120.0,1-2,False
8003,414.0,4-1,False
8004,837.0,2-3,False
8005,75.0,4-4,False
8006,144.0,4-2,False
8007,308.0,7-1,False
8008,622.0,1-1,False
8009,331.0,2-2,False
8010,-31.0,5-1,False
8011,371.0,3-1,False
8012,75.0,4-4,False
8013,279.0,3-1,False
8014,317.0,7-1,False
8015,304.0,5-4,False
8016,131.0,8-2,False
8017,387.0,8-3,False
8018,168.0,1-4,False
8019,225.0,5-3,False
8020,258.0,8-1,False
8021,244.0,7-4,False
8022,358.0,4-1,False
8023,388.0,6-2,False
8024,242.0,7-4,False
8025,335.0,2-3,False
8026,241.0,5-4,False
8027,136.0,4-2,False
8028,231.0,1-1,False
8029,242.0,7-4,False
8030,242.0,2-4,False
8031,210.0,2-2,False
8032,138.0,4-2,False
8033,252.0,1-3,False
8034,258.0,3-3,False
8035,221.0,6-3,False
8036,491.0,7-3,False
8037,158.0,3-2,False
8038,59.0,2-2,False
8039,86.0,8-4,False
8040,602.0,1-1,False
8041,137.0,4-2,False
8042,795.0,1-2,False
8043,227.0,3-3,False
8044,645.0,5-2,False
8045,913.0,5-1,False
8046,95.0,5-3,False
8047,288.0,6-4,False
8048,123.0,5-1,False
8049,123.0,5-1,False
8050,427.0,7-3,False
8051,282.0,3-2,False
8052,1129.0,2-2,False
8053,239.0,7-4,False
8054,366.0,2-3,False
8055,501.0,3-1,False
8056,87.0,8-4,False
8057,182.0,8-3,False
8058,243.0,5-4,False
8059,304.0,6-3,False
8060,-73.0,8-3,False
8061,132.0,6-4,False
8062,170.0,8-1,False
8063,242.0,2-1,False
8064,173.0,1-4,False
8065,199.0,7-1,False
8066,154.0,3-2,False
8067,284.0,5-4,False
8068,221.0,6-3,False
8069,281.0,7-4,False
8070,214.0,3-4,False
8071,173.0,1-4,False
8072,143.0,5-1,False
8073,137.0,1-2,False
8074,170.0,8-1,False
8075,258.0,1-3,False
8076,173.0,1-4,False
8077,284.0,5-4,False
8078,136.0,1-2,False
8079,135.0,1-2,False
8080,287.0,7-1,False
8081,78.0,4-4,False
8082,182.0,3-1,False
8083,226.0,1-3,False
8084,86.0,8-4,False
8085,227.0,1-3,False
8086,214.0,6-3,False
8087,558.0,6-1,False
8088,227.0,5-3,False
8089,227.0,6-3,False
8090,276.0,3-2,False
8091,240.0,2-1,False
8092,256.0,3-3,False
8093,336.0,4-3,False
8094,568.0,7-3,False
8095,251.0,2-4,False
8096,474.0,4-1,False
8097,406.0,4-1,False
8098,295.0,4-3,False
8099,305.0,7-4,False
8100,123.0,5-1,False
8101,1035.0,2-2,False
8102,444.0,8-3,False
8103,434.0,2-4,False
8104,1222.0,4-1,False
8105,305.0,4-3,False
8106,276.0,8-2,False
8107,862.0,5-2,False
8108,438.0,7-2,False
8109,653.0,7-3,False
8110,242.0,5-4,False
8111,340.0,4-3,False
8112,308.0,7-1,False
8113,310.0,2-4,False
8114,947.0,8-3,False
8115,75.0,4-4,False
8116,346.0,6-2,False
8117,307.0,4-1,False
8118,136.0,3-2,False
8119,75.0,4-4,False
8120,59.0,2-2,False
8121,138.0,4-2,False
8122,214.0,3-4,False
8123,143.0,5-1,False
8124,283.0,5-4,False
8125,67.0,6-2,False
8126,288.0,6-1,False
8127,310.0,7-3,False
8128,75.0,4-4,False
8129,333.0,7-2,False
8130,-21.0,7-1,False
8131,173.0,6-4,False
8132,107.0,8-4,False
8133,226.0,4-1,False
8134,263.0,2-1,False
8135,169.0,8-1,False
8136,284.0,2-4,False
8137,252.0,1-3,False
8138,684.0,2-2,False
8139,172.0,6-4,False
8140,183.0,2-2,False
8141,394.0,7-2,False
8142,639.0,3-1,False
8143,188.0,8-2,False
8144,1035.0,8-3,False
8145,404.0,7-2,False
8146,233.0,3-1,False
8147,369.0,7-2,False
8148,229.0,6-3,False
8149,229.0,1-3,False
8150,370.0,7-3,False
8151,223.0,4-1,False
8152,439.0,7-3,False
8153,227.0,6-3,False
8154,96.0,7-3,False
8155,227.0,1-3,False
8156,284.0,6-1,False
8157,288.0,6-1,False
8158,257.0,2-1,False
8159,168.0,1-4,False
8160,120.0,1-2,False
8161,100.0,2-3,False
8162,-170.0,2-2,False
8163,-32.0,3-2,False
8164,116.0,3-4,False
8165,243.0,5-4,False
8166,136.0,3-2,False
8167,231.0,1-1,False
8168,229.0,5-3,False
8169,76.0,4-4,False
8170,120.0,1-2,False
8171,227.0,6-3,False
8172,223.0,4-1,False
8173,231.0,2-4,False
8174,137.0,4-2,False
8175,136.0,3-2,False
8176,256.0,2-3,False
8177,462.0,4-1,False
8178,303.0,4-3,False
8179,408.0,8-3,False
8180,214.0,3-4,False
8181,75.0,4-4,False
8182,86.0,8-4,False
8183,399.0,1-4,False
8184,196.0,5-1,False
8185,120.0,1-2,False
8186,226.0,1-3,False
8187,533.0,2-3,False
8188,294.0,3-4,False
8189,1181.0,8-2,False
8190,760.0,6-2,False
8191,188.0,8-2,False
8192,243.0,2-4,False
8193,95.0,5-3,False
8194,524.0,4-3,False
8195,392.0,8-1,False
8196,356.0,7-4,False
8197,307.0,2-3,False
8198,472.0,4-1,False
8199,114.0,2-3,False
8200,75.0,4-4,False
8201,395.0,5-2,False
8202,243.0,7-4,False
8203,76.0,4-4,False
8204,86.0,8-4,False
8205,175.0,2-3,False
8206,1054.0,1-1,False
8207,213.0,4-2,False
8208,303.0,6-3,False
8209,86.0,8-4,False
8210,357.0,8-3,False
8211,288.0,6-1,False
8212,1457.0,2-2,False
8213,928.0,6-2,False
8214,1340.0,2-2,False
8215,225.0,3-3,False
8216,390.0,8-1,False
8217,738.0,5-1,False
8218,340.0,1-3,False
8219,185.0,8-3,False
8220,773.0,6-2,False
8221,510.0,7-3,False
8222,259.0,2-1,False
8223,63.0,2-3,False
8224,252.0,1-1,False
8225,335.0,4-3,False
8226,158.0,3-2,False
8227,170.0,1-4,False
8228,279.0,6-1,False
8229,268.0,7-1,False
8230,283.0,6-1,False
8231,158.0,3-2,False
8232,596.0,5-2,False
8233,229.0,1-1,False
8234,120.0,5-1,False
8235,226.0,6-3,False
8236,121.0,1-2,False
8237,240.0,7-4,False
8238,226.0,3-3,False
8239,77.0,4-4,False
8240,390.0,4-1,False
8241,225.0,1-3,False
8242,287.0,6-1,False
8243,240.0,2-1,False
8244,937.0,8-3,False
8245,122.0,5-1,False
8246,278.0,6-1,False
8247,1019.0,2-2,False
8248,222.0,1-3,False
8249,311.0,7-2,False
8250,243.0,7-4,False
8251,171.0,6-4,False
8252,147.0,8-1,False
8253,417.0,7-3,False
8254,123.0,5-1,False
8255,123.0,5-1,False
8256,596.0,5-2,False
8257,184.0,8-3,False
8258,634.0,5-2,False
8259,120.0,1-2,False
8260,275.0,8-2,False
8261,398.0,6-4,False
8262,467.0,3-1,False
8263,136.0,4-4,False
8264,132.0,6-4,False
8265,195.0,5-1,False
8266,277.0,8-2,False
8267,700.0,7-2,False
8268,106.0,8-4,False
8269,120.0,1-2,False
8270,211.0,3-4,False
8271,412.0,7-3,False
8272,738.0,5-1,False
8273,419.0,7-2,False
8274,468.0,7-1,False
8275,174.0,7-1,False
8276,643.0,5-2,False
8277,281.0,5-4,False
8278,214.0,3-4,False
8279,75.0,4-4,False
8280,175.0,6-2,False
8281,86.0,8-4,False
8282,352.0,3-3,False
8283,227.0,3-3,False
8284,77.0,4-4,False
8285,230.0,1-1,False
8286,471.0,4-1,False
8287,629.0,6-2,False
8288,226.0,1-3,False
8289,243.0,7-4,False
8290,303.0,4-3,False
8291,227.0,5-3,False
8292,231.0,1-1,False
8293,302.0,2-2,False
8294,210.0,4-2,False
8295,356.0,7-4,False
8296,171.0,1-4,False
8297,150.0,4-2,False
8298,632.0,6-2,False
8299,351.0,7-1,False
8300,74.0,4-4,False
8301,377.0,6-1,False
8302,304.0,6-2,False
8303,273.0,8-2,False
8304,641.0,6-2,False
8305,1135.0,7-2,False
8306,311.0,2-4,False
8307,723.0,5-1,False
8308,123.0,5-1,False
8309,770.0,7-1,False
8310,769.0,6-2,False
8311,463.0,2-3,False
8312,1312.0,2-2,False
8313,418.0,6-1,False
8314,779.0,6-2,False
8315,267.0,5-2,False
8316,279.0,3-1,False
8317,424.0,3-1,False
8318,148.0,4-2,False
8319,231.0,1-1,False
8320,573.0,7-1,False
8321,310.0,7-3,False
8322,227.0,3-3,False
8323,75.0,4-4,False
8324,231.0,1-1,False
8325,218.0,1-3,False
8326,314.0,7-4,False
8327,208.0,5-1,False
8328,327.0,3-1,False
8329,247.0,3-3,False
8330,172.0,1-4,False
8331,1059.0,8-4,False
8332,774.0,1-2,False
8333,507.0,3-1,False
8334,115.0,7-3,False
8335,492.0,7-3,False
8336,257.0,2-1,False
8337,77.0,4-4,False
8338,1410.0,2-2,False
8339,206.0,3-4,False
8340,134.0,3-2,False
8341,782.0,6-2,False
8342,310.0,2-4,False
8343,240.0,2-1,False
8344,272.0,2-3,False
8345,95.0,2-3,False
8346,304.0,4-3,False
8347,636.0,2-3,False
8348,243.0,7-4,False
8349,231.0,1-1,False
8350,214.0,3-4,False
8351,288.0,6-1,False
8352,304.0,4-3,False
8353,242.0,2-4,False
8354,150.0,4-2,False
8355,227.0,6-3,False
8356,240.0,2-1,False
8357,787.0,6-2,False
8358,303.0,4-3,False
8359,577.0,6-2,False
8360,274.0,7-3,False
8361,86.0,8-4,False
8362,227.0,3-3,False
8363,288.0,6-1,False
8364,559.0,6-1,False
8365,120.0,1-2,False
8366,226.0,6-3,False
8367,226.0,5-3,False
8368,643.0,2-3,False
8369,227.0,5-3,False
8370,577.0,1-2,False
8371,73.0,4-4,False
8372,231.0,1-1,False
8373,209.0,8-2,False
8374,289.0,5-2,False
8375,217.0,2-4,False
8376,368.0,6-2,False
8377,171.0,1-4,False
8378,75.0,4-4,False
8379,76.0,4-4,False
8380,240.0,2-1,False
8381,227.0,5-3,False
8382,227.0,6-3,False
8383,236.0,3-3,False
8384,1135.0,7-2,False
8385,397.0,4-1,False
8386,490.0,3-3,False
8387,227.0,1-3,False
8388,279.0,2-4,False
8389,880.0,4-4,False
8390,13424.0,7-4,False
8391,122.0,1-2,False
8392,259.0,2-1,False
8393,111.0,8-4,False
8394,1024.0,8-3,False
8395,211.0,4-2,False
8396,267.0,8-1,False
8397,385.0,2-3,False
8398,75.0,4-4,False
8399,443.0,6-2,False
8400,643.0,2-1,False
8401,227.0,6-3,False
8402,120.0,1-2,False
8403,123.0,5-1,False
8404,123.0,5-1,False
8405,227.0,1-3,False
8406,303.0,4-3,False
8407,242.0,5-4,False
8408,362.0,7-3,False
8409,170.0,6-4,False
8410,587.0,1-1,False
8411,587.0,8-3,False
8412,122.0,1-2,False
8413,224.0,1-3,False
8414,-1.0,5-2,False
8415,59.0,2-2,False
8416,242.0,5-4,False
8417,288.0,6-1,False
8418,398.0,2-1,False
8419,75.0,4-4,False
8420,227.0,1-3,False
8421,279.0,3-1,False
8422,214.0,3-4,False
8423,214.0,3-4,False
8424,214.0,3-4,False
8425,171.0,1-4,False
8426,922.0,8-3,False
8427,241.0,5-4,False
8428,256.0,7-4,False
8429,325.0,5-3,False
8430,241.0,7-4,False
8431,226.0,1-3,False
8432,311.0,3-1,False
8433,296.0,7-3,False
8434,378.0,5-2,False
8435,75.0,4-4,False
8436,421.0,2-2,False
8437,256.0,2-1,False
8438,231.0,1-1,False
8439,240.0,2-1,False
8440,418.0,2-3,False
8441,307.0,4-1,False
8442,147.0,8-1,False
8443,86.0,8-4,False
8444,215.0,3-4,False
8445,279.0,6-1,False
8446,197.0,7-2,False
8447,244.0,8-2,False
8448,242.0,7-4,False
8449,188.0,8-3,False
8450,365.0,2-3,False
8451,226.0,1-3,False
8452,226.0,3-3,False
8453,278.0,8-2,False
8454,370.0,5-1,False
8455,291.0,8-2,False
8456,1029.0,2-2,False
8457,500.0,3-1,False
8458,737.0,6-2,False
8459,223.0,4-1,False
8460,173.0,6-4,False
8461,145.0,5-1,False
8462,198.0,3-4,False
8463,258.0,5-3,False
8464,79.0,4-4,False
8465,238.0,6-2,False
8466,259.0,8-1,False
8467,120.0,1-2,False
8468,349.0,2-3,False
8469,291.0,7-1,False
8470,243.0,2-4,False
8471,227.0,1-3,False
8472,331.0,7-2,False
8473,242.0,7-4,False
8474,988.0,2-3,False
8475,169.0,6-4,False
8476,168.0,1-4,False
8477,398.0,1-4,False
8478,241.0,7-4,False
8479,115.0,1-2,False
8480,1053.0,8-3,False
8481,260.0,8-1,False
8482,242.0,7-4,False
8483,236.0,8-2,False
8484,226.0,1-3,False
8485,192.0,7-1,False
8486,95.0,5-3,False
8487,283.0,7-1,False
8488,389.0,5-2,False
8489,137.0,4-4,False
8490,710.0,7-1,False
8491,357.0,2-3,False
8492,167.0,6-4,False
8493,404.0,4-1,False
8494,368.0,2-1,False
8495,791.0,6-2,False
8496,660.0,8-1,False
8497,534.0,7-2,False
8498,360.0,2-2,False
8499,840.0,2-2,False
8500,901.0,8-3,False
8501,320.0,7-2,False
8502,408.0,2-2,False
8503,136.0,4-2,False
8504,213.0,3-4,False
8505,258.0,5-3,False
8506,284.0,7-4,False
8507,158.0,8-2,False
8508,169.0,1-4,False
8509,439.0,2-1,False
8510,288.0,3-1,False
8511,201.0,4-2,False
8512,192.0,8-3,False
8513,272.0,4-1,False
8514,901.0,8-3,False
8515,379.0,4-1,False
8516,391.0,1-4,False
8517,184.0,3-4,False
8518,255.0,3-3,False
8519,79.0,4-4,False
8520,268.0,3-3,False
8521,281.0,2-4,False
8522,107.0,8-4,False
8523,640.0,5-2,False
8524,187.0,2-4,False
8525,641.0,3-1,False
8526,372.0,5-4,False
8527,59.0,2-2,False
8528,281.0,7-4,False
8529,252.0,1-1,False
8530,258.0,1-3,False
8531,226.0,4-1,False
8532,79.0,4-4,False
8533,137.0,1-2,False
8534,237.0,7-4,False
8535,304.0,4-3,False
8536,241.0,5-4,False
8537,304.0,6-4,False
8538,251.0,8-2,False
8539,244.0,1-1,False
8540,304.0,4-3,False
8541,243.0,6-3,False
8542,196.0,5-1,False
8543,171.0,1-4,False
8544,310.0,2-4,False
8545,305.0,3-1,False
8546,626.0,1-3,False
8547,144.0,4-2,False
8548,729.0,6-2,False
8549,86.0,8-4,False
8550,303.0,4-3,False
8551,85.0,8-4,False
8552,239.0,6-2,False
8553,255.0,7-4,False
8554,267.0,5-4,False
8555,482.0,7-2,False
8556,287.0,6-1,False
8557,399.0,6-1,False
8558,118.0,1-2,False
8559,196.0,5-1,False
8560,324.0,5-3,False
8561,302.0,7-1,False
8562,149.0,4-2,False
8563,226.0,3-3,False
8564,168.0,6-4,False
8565,357.0,6-4,False
8566,336.0,2-3,False
8567,789.0,6-2,False
8568,726.0,6-2,False
8569,645.0,3-1,False
8570,608.0,1-1,False
8571,231.0,1-1,False
8572,288.0,6-1,False
8573,303.0,7-1,False
8574,137.0,4-4,False
8575,214.0,3-4,False
8576,171.0,6-4,False
8577,409.0,2-2,False
8578,123.0,5-1,False
8579,281.0,3-1,False
8580,254.0,8-2,False
8581,232.0,1-1,False
8582,242.0,2-4,False
8583,242.0,2-4,False
8584,285.0,7-4,False
8585,214.0,3-4,False
8586,509.0,7-3,False
8587,378.0,4-1,False
8588,273.0,8-1,False
8589,280.0,6-1,False
8590,211.0,4-2,False
8591,138.0,4-2,False
8592,1036.0,1-1,False
8593,120.0,1-2,False
8594,346.0,3-3,False
8595,569.0,3-2,False
8596,390.0,4-1,False
8597,284.0,7-3,False
8598,185.0,4-3,False
8599,74.0,4-4,False
8600,644.0,5-2,False
8601,255.0,7-3,False
8602,578.0,1-2,False
8603,304.0,7-1,False
8604,325.0,1-3,False
8605,136.0,3-2,False
8606,242.0,5-4,False
8607,355.0,4-1,False
8608,330.0,3-1,False
8609,370.0,7-2,False
8610,357.0,1-3,False
8611,242.0,7-4,False
8612,227.0,6-3,False
8613,328.0,7-1,False
8614,308.0,4-1,False
8615,188.0,8-2,False
8616,171.0,1-4,False
8617,148.0,4-2,False
8618,525.0,3-1,False
8619,447.0,3-1,False
8620,165.0,8-1,False
8621,214.0,3-4,False
8622,381.0,5-2,False
8623,278.0,8-1,False
8624,193.0,2-4,False
8625,250.0,3-3,False
8626,354.0,1-3,False
8627,250.0,2-1,False
8628,150.0,5-2,False
8629,171.0,1-4,False
8630,240.0,2-1,False
